2024-09-09 14:02:01,727 - INFO - Successfully scraped glassix.com
2024-09-09 14:02:01,728 - INFO - Scraping premio.io through ScraperAPI
2024-09-09 14:02:03,865 - INFO - Successfully scraped https://smartreach.io
2024-09-09 14:02:08,125 - INFO - Successfully scraped https://beehiiv.com
2024-09-09 14:02:17,426 - INFO - Successfully scraped premio.io
2024-09-09 16:59:43,522 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-09 16:59:50,077 - WARNING - Error sending stats to Plausible: error sending request for url (https://plausible.io/api/event)
2024-09-09 17:00:01,868 - INFO - Successfully scraped https://joingenius.com
2024-09-09 17:00:01,871 - INFO - Scraping glassix.com through ScraperAPI
2024-09-09 17:00:01,871 - INFO - Scraping https://smartreach.io through ScraperAPI
2024-09-09 17:00:01,871 - INFO - Scraping https://beehiiv.com through ScraperAPI
2024-09-09 17:00:10,932 - INFO - Successfully scraped https://beehiiv.com
2024-09-09 17:00:10,933 - INFO - Scraping premio.io through ScraperAPI
2024-09-09 17:00:12,161 - INFO - Successfully scraped https://smartreach.io
2024-09-09 17:00:18,608 - INFO - Successfully scraped glassix.com
2024-09-09 17:00:18,717 - INFO - Successfully scraped premio.io
2024-09-09 17:06:35,181 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-09 17:06:45,838 - INFO - Successfully scraped https://joingenius.com
2024-09-09 17:06:45,839 - INFO - Scraping glassix.com through ScraperAPI
2024-09-09 17:06:45,839 - INFO - Scraping https://smartreach.io through ScraperAPI
2024-09-09 17:06:45,839 - INFO - Scraping https://beehiiv.com through ScraperAPI
2024-09-09 17:06:53,516 - INFO - Successfully scraped https://smartreach.io
2024-09-09 17:06:53,517 - INFO - Scraping premio.io through ScraperAPI
2024-09-09 17:06:57,183 - INFO - Successfully scraped glassix.com
2024-09-09 17:06:57,186 - INFO - Scraping https://surferseo.com through ScraperAPI
2024-09-09 17:07:01,750 - INFO - Successfully scraped premio.io
2024-09-09 17:07:01,753 - INFO - Scraping https://codeless.co through ScraperAPI
2024-09-09 17:07:09,688 - INFO - Successfully scraped https://surferseo.com
2024-09-09 17:07:09,690 - INFO - Scraping https://sender.net through ScraperAPI
2024-09-09 17:07:10,840 - INFO - Successfully scraped https://codeless.co
2024-09-09 17:07:10,842 - INFO - Scraping https://proprofs.com through ScraperAPI
2024-09-09 17:07:18,332 - INFO - Successfully scraped https://sender.net
2024-09-09 17:07:23,988 - INFO - Successfully scraped https://beehiiv.com
2024-09-09 17:07:33,952 - INFO - Successfully scraped https://proprofs.com
2024-09-09 17:17:54,227 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-09 17:18:02,995 - INFO - Successfully scraped https://joingenius.com
2024-09-09 17:18:02,996 - INFO - Scraping glassix.com through ScraperAPI
2024-09-09 17:18:02,997 - INFO - Scraping https://smartreach.io through ScraperAPI
2024-09-09 17:18:02,997 - INFO - Scraping https://beehiiv.com through ScraperAPI
2024-09-09 17:18:10,574 - INFO - Successfully scraped https://smartreach.io
2024-09-09 17:18:10,575 - INFO - Scraping premio.io through ScraperAPI
2024-09-09 17:18:17,073 - INFO - Successfully scraped https://beehiiv.com
2024-09-09 17:18:17,106 - INFO - Scraping https://surferseo.com through ScraperAPI
2024-09-09 17:18:17,706 - INFO - Successfully scraped glassix.com
2024-09-09 17:18:17,707 - INFO - Scraping https://codeless.co through ScraperAPI
2024-09-09 17:18:19,879 - INFO - Successfully scraped premio.io
2024-09-09 17:18:19,881 - INFO - Scraping https://sender.net through ScraperAPI
2024-09-09 17:18:25,203 - INFO - Successfully scraped https://codeless.co
2024-09-09 17:18:25,206 - INFO - Scraping https://proprofs.com through ScraperAPI
2024-09-09 17:18:28,979 - INFO - Successfully scraped https://surferseo.com
2024-09-09 17:18:29,197 - INFO - Successfully scraped https://sender.net
2024-09-09 17:18:35,197 - INFO - Successfully scraped https://proprofs.com
2024-09-09 19:07:27,331 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-09 19:07:33,955 - WARNING - Error sending stats to Plausible: error sending request for url (https://plausible.io/api/event)
2024-09-09 19:07:44,730 - INFO - Successfully scraped https://joingenius.com
2024-09-09 19:07:44,731 - INFO - Scraping glassix.com through ScraperAPI
2024-09-09 19:08:00,810 - INFO - Successfully scraped glassix.com
2024-09-09 19:08:00,814 - INFO - Scraping https://smartreach.io through ScraperAPI
2024-09-09 19:08:07,930 - INFO - Successfully scraped https://smartreach.io
2024-09-09 19:08:07,931 - INFO - Scraping https://beehiiv.com through ScraperAPI
2024-09-09 19:08:15,456 - INFO - Successfully scraped https://beehiiv.com
2024-09-09 19:08:15,457 - INFO - Scraping premio.io through ScraperAPI
2024-09-09 19:08:22,683 - INFO - Successfully scraped premio.io
2024-09-09 19:08:22,684 - INFO - Scraping https://surferseo.com through ScraperAPI
2024-09-09 19:08:34,777 - INFO - Successfully scraped https://surferseo.com
2024-09-09 19:08:34,779 - INFO - Scraping https://codeless.co through ScraperAPI
2024-09-09 19:08:49,784 - INFO - Successfully scraped https://codeless.co
2024-09-09 19:08:49,785 - INFO - Scraping https://sender.net through ScraperAPI
2024-09-09 19:08:58,247 - INFO - Successfully scraped https://sender.net
2024-09-09 19:08:58,248 - INFO - Scraping https://proprofs.com through ScraperAPI
2024-09-09 19:09:10,349 - INFO - Successfully scraped https://proprofs.com
2024-09-18 04:00:27,902 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-18 04:00:40,144 - INFO - Successfully scraped https://joingenius.com
2024-09-18 04:00:40,146 - INFO - Scraping glassix.com through ScraperAPI
2024-09-18 04:00:54,987 - INFO - Successfully scraped glassix.com
2024-09-18 04:00:54,988 - INFO - Scraping https://smartreach.io through ScraperAPI
2024-09-18 04:01:35,333 - INFO - Successfully scraped https://smartreach.io
2024-09-18 04:01:35,334 - INFO - Scraping https://beehiiv.com through ScraperAPI
2024-09-18 04:01:40,970 - INFO - Successfully scraped https://beehiiv.com
2024-09-18 04:01:40,971 - INFO - Scraping premio.io through ScraperAPI
2024-09-18 04:01:45,376 - INFO - Successfully scraped premio.io
2024-09-18 04:01:45,377 - INFO - Scraping https://surferseo.com through ScraperAPI
2024-09-18 04:01:52,766 - INFO - Successfully scraped https://surferseo.com
2024-09-18 04:01:52,767 - INFO - Scraping https://codeless.co through ScraperAPI
2024-09-18 04:01:57,363 - INFO - Successfully scraped https://codeless.co
2024-09-18 04:01:57,364 - INFO - Scraping https://sender.net through ScraperAPI
2024-09-18 04:02:06,800 - INFO - Successfully scraped https://sender.net
2024-09-18 04:02:06,801 - INFO - Scraping https://proprofs.com through ScraperAPI
2024-09-18 04:02:17,387 - INFO - Successfully scraped https://proprofs.com
2024-09-18 04:43:06,578 - INFO - Scraping https://www.duocircle.com/ through ScraperAPI
2024-09-18 04:43:14,766 - INFO - Successfully scraped https://www.duocircle.com/
2024-09-18 04:43:14,767 - INFO - Scraping https://techbullion.com/ through ScraperAPI
2024-09-18 04:43:18,429 - INFO - Successfully scraped https://techbullion.com/
2024-09-18 04:50:10,977 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-18 04:50:17,978 - INFO - Successfully scraped https://joingenius.com
2024-09-18 04:50:17,980 - INFO - Scraping https://techbullion.com/ through ScraperAPI
2024-09-18 04:50:22,051 - INFO - Successfully scraped https://techbullion.com/
2024-09-18 04:50:22,052 - INFO - Scraping randompicker.com through ScraperAPI
2024-09-18 04:50:32,078 - INFO - Successfully scraped randompicker.com
2024-09-18 04:50:32,079 - INFO - Scraping fooddocs.com through ScraperAPI
2024-09-18 04:50:40,821 - INFO - Successfully scraped fooddocs.com
2024-09-18 04:50:40,823 - INFO - Scraping pollackpeacebuilding.com through ScraperAPI
2024-09-18 04:50:52,538 - INFO - Successfully scraped pollackpeacebuilding.com
2024-09-18 04:50:52,539 - INFO - Scraping metrobi.com through ScraperAPI
2024-09-18 04:50:59,002 - INFO - Successfully scraped metrobi.com
2024-09-18 04:50:59,003 - INFO - Scraping touchpoint.com through ScraperAPI
2024-09-18 04:51:10,543 - INFO - Successfully scraped touchpoint.com
2024-09-18 04:57:46,299 - INFO - Scraping https://joingenius.com through ScraperAPI
2024-09-18 04:57:55,833 - INFO - Successfully scraped https://joingenius.com
2024-09-18 04:57:55,834 - INFO - Scraping medialandscapes.org through ScraperAPI
2024-09-18 04:58:04,604 - INFO - Successfully scraped medialandscapes.org
2024-09-18 04:58:04,604 - INFO - Scraping bibit.id through ScraperAPI
2024-09-18 04:58:16,027 - INFO - Successfully scraped bibit.id
2024-09-18 04:58:16,029 - INFO - Scraping rvmobileinternet.com through ScraperAPI
2024-09-18 04:58:23,888 - INFO - Successfully scraped rvmobileinternet.com
2024-09-18 04:58:23,890 - INFO - Scraping diadona.id through ScraperAPI
2024-09-18 04:58:34,937 - INFO - Successfully scraped diadona.id
2024-09-18 04:58:34,938 - INFO - Scraping mythdetector.ge through ScraperAPI
2024-09-18 04:58:45,680 - INFO - Successfully scraped mythdetector.ge
2024-09-19 12:18:17,983 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.6:5001
2024-09-19 12:18:17,984 - INFO - [33mPress CTRL+C to quit[0m
2024-09-19 12:18:17,985 - INFO -  * Restarting with stat
2024-09-19 12:18:18,375 - WARNING -  * Debugger is active!
2024-09-19 12:18:18,382 - INFO -  * Debugger PIN: 135-904-769
2024-09-19 12:19:33,668 - INFO - 127.0.0.1 - - [19/Sep/2024 12:19:33] "GET / HTTP/1.1" 200 -
2024-09-19 12:19:33,914 - INFO - 127.0.0.1 - - [19/Sep/2024 12:19:33] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2024-09-19 12:22:03,139 - ERROR - Error filtering URL Domain: 

You tried to access openai.Completion, but this is no longer supported in openai>=1.0.0 - see the README at https://github.com/openai/openai-python for the API.

You can run `openai migrate` to automatically upgrade your codebase to use the 1.0.0 interface. 

Alternatively, you can pin your installation to the old version, e.g. `pip install openai==0.28`

A detailed migration guide is available here: https://github.com/openai/openai-python/discussions/742

2024-09-19 12:22:03,141 - ERROR - Error filtering URL opencart.com: 

You tried to access openai.Completion, but this is no longer supported in openai>=1.0.0 - see the README at https://github.com/openai/openai-python for the API.

You can run `openai migrate` to automatically upgrade your codebase to use the 1.0.0 interface. 

Alternatively, you can pin your installation to the old version, e.g. `pip install openai==0.28`

A detailed migration guide is available here: https://github.com/openai/openai-python/discussions/742

2024-09-19 12:22:03,141 - ERROR - Error filtering URL flippingbook.com: 

You tried to access openai.Completion, but this is no longer supported in openai>=1.0.0 - see the README at https://github.com/openai/openai-python for the API.

You can run `openai migrate` to automatically upgrade your codebase to use the 1.0.0 interface. 

Alternatively, you can pin your installation to the old version, e.g. `pip install openai==0.28`

A detailed migration guide is available here: https://github.com/openai/openai-python/discussions/742

2024-09-19 12:22:03,142 - ERROR - Error filtering URL mykajabi.com: 

